H. sapiens,C. elegans,D. melanogaster
88.55,,88.1
88.55,,88.1
88.56,,88.11
88.56,,88.11
88.56,,88.11
88.56,,88.11
88.56,,88.11
88.56,,88.11
88.56,,88.11
88.56,,88.11
88.56,,88.11
88.56,,88.11
88.56,,88.11
88.56,,88.11
88.56,,88.11
88.56,,88.11
88.56,,88.11
88.56,,88.11
88.56,,88.11
88.56,,88.11
88.56,,88.11
88.56,,88.11
88.57,,88.11
88.57,,88.11
88.57,,88.11
88.57,,88.11
88.57,,88.11
88.57,,88.11
88.57,,88.11
88.57,,88.12
88.57,,88.12
88.57,,88.12
88.57,,88.12
88.57,,88.12
88.57,,88.12
88.57,,88.12
88.57,,88.12
88.57,,88.12
88.57,,88.12
88.57,,88.12
88.57,,88.12
88.57,,88.12
88.57,,88.12
88.57,,88.12
88.57,,88.12
88.57,,88.12
88.57,,88.12
88.57,,88.12
88.57,,88.12
88.57,,88.12
88.57,,88.12
88.57,,88.12
88.57,,88.12
88.57,,88.13
88.58,,88.13
88.58,,88.13
88.58,,88.13
88.58,,88.13
88.58,,88.13
88.58,,88.13
88.58,,88.13
88.58,,88.13
88.58,,88.13
88.58,,88.13
88.58,,88.13
88.58,,88.13
88.58,,88.13
88.58,,88.13
88.58,,88.13
88.58,,88.13
88.58,,88.13
88.58,,88.13
88.59,,88.13
88.59,,88.13
88.59,,88.13
88.59,,88.13
88.59,,88.13
88.59,,88.14
88.59,,88.14
88.59,,88.14
88.59,,88.14
88.59,,88.14
88.59,,88.14
88.59,,88.14
88.59,,88.14
88.59,,88.14
88.59,,88.14
88.59,,88.14
88.59,,88.14
88.59,,88.14
88.59,,88.14
88.59,,88.14
88.59,,88.14
88.59,,88.14
88.59,,88.14
88.59,,88.14
88.59,,88.14
88.6,,88.14
88.6,,88.14
88.6,,88.14
88.6,,88.14
88.6,,88.14
88.6,,88.14
88.6,,88.14
88.6,,88.14
88.6,,88.14
88.6,,88.14
88.6,,88.15
88.6,,88.15
88.6,,88.15
88.6,,88.15
88.6,,88.15
88.6,,88.15
88.61,,88.15
88.61,,88.15
88.61,,88.15
88.61,,88.15
88.61,,88.15
88.61,,88.15
88.61,,88.15
88.61,,88.15
88.61,,88.15
88.61,,88.15
88.61,,88.15
88.61,,88.15
88.61,,88.15
88.61,,88.15
88.61,,88.15
88.61,,88.15
88.61,,88.15
88.61,,88.15
88.61,,88.15
88.61,,88.16
88.61,,88.16
88.61,,88.16
88.62,,88.16
88.62,,88.16
88.62,,88.16
88.62,,88.16
88.62,,88.16
88.62,,88.16
88.62,,88.16
88.62,,88.16
88.62,,88.16
88.62,,88.16
88.62,,88.16
88.62,,88.16
88.62,,88.16
88.62,,88.16
88.62,,88.16
88.62,,88.16
88.62,,88.16
88.62,,88.16
88.62,,88.16
88.62,,88.16
88.62,,88.16
88.63,,88.16
88.63,,88.16
88.63,,88.16
88.63,,88.16
88.63,,88.16
88.63,,88.16
88.63,,88.16
88.63,,88.16
88.63,,88.16
88.63,,88.16
88.63,,88.16
88.63,,88.16
88.63,,88.16
88.63,,88.16
88.63,,88.16
88.63,,88.16
88.64,,88.16
88.64,,88.16
88.64,,88.16
88.64,,88.16
88.64,,88.16
88.64,,88.16
88.64,,88.16
88.64,,88.16
88.64,,88.17
88.64,,88.17
88.64,,88.17
88.64,,88.17
88.64,,88.17
88.64,,88.17
88.64,,88.17
88.64,,88.17
88.64,,88.17
88.64,,88.17
88.64,,88.17
88.64,,88.17
88.64,,88.17
88.64,,88.17
88.64,,88.17
88.64,,88.17
88.64,,88.17
88.64,,88.17
88.64,,88.17
88.64,,88.17
88.64,,88.17
88.64,,88.17
88.65,,88.17
88.65,,88.17
88.65,,88.17
88.65,,88.17
88.65,,88.17
88.65,,88.17
88.65,,88.17
88.65,,88.17
88.65,,88.18
88.65,,88.18
88.65,,88.18
88.65,,88.18
88.65,,88.18
88.65,,88.18
88.65,,88.18
88.65,,88.18
88.65,,88.18
88.65,,88.18
88.65,,88.18
88.65,,88.18
88.65,,88.18
88.65,,88.18
88.65,,88.18
88.66,,88.18
88.66,,88.18
88.66,,88.18
88.66,,88.18
88.66,,88.18
88.66,,88.18
88.66,,88.18
88.66,,88.18
88.66,,88.18
88.66,,88.18
88.66,,88.18
88.66,,88.18
88.66,,88.19
88.66,,88.19
88.66,,88.19
88.66,,88.19
88.66,,88.19
88.66,,88.19
88.66,,88.19
88.66,,88.19
88.67,,88.19
88.67,,88.19
88.67,,88.19
88.67,,88.19
88.67,,88.19
88.67,,88.19
88.67,,88.19
88.67,,88.19
88.67,,88.19
88.67,,88.19
88.67,,88.19
88.67,,88.19
88.67,,88.19
88.67,,88.19
88.67,,88.19
88.67,,88.19
88.67,,88.2
88.67,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.2
88.68,,88.21
88.68,,88.21
88.69,,88.21
88.69,,88.21
88.69,,88.21
88.69,,88.21
88.69,,88.21
88.69,,88.21
88.69,,88.21
88.69,,88.21
88.69,,88.21
88.69,,88.21
88.69,,88.21
88.69,,88.21
88.69,,88.21
88.69,,88.21
88.69,,88.21
88.69,,88.21
88.69,,88.21
88.69,,88.21
88.69,,88.21
88.69,,88.21
88.7,,88.21
88.7,,88.21
88.7,,88.21
88.7,,88.21
88.7,,88.21
88.7,,88.21
88.7,,88.21
88.7,,88.21
88.7,,88.22
88.7,,88.22
88.7,,88.22
88.7,,88.22
88.7,,88.22
88.7,,88.22
88.7,,88.22
88.7,,88.22
88.7,,88.22
88.7,,88.22
88.7,,88.22
88.7,,88.22
88.7,,88.22
88.7,,88.22
88.7,,88.22
88.7,,88.22
88.7,,88.22
88.7,,88.22
88.7,,88.22
88.71,,88.22
88.71,,88.22
88.71,,88.22
88.71,,88.22
88.71,,88.22
88.71,,88.22
88.71,,88.22
88.71,,88.22
88.71,,88.22
88.71,,88.22
88.71,,88.22
88.71,,88.22
88.71,,88.22
88.71,,88.22
88.71,,88.23
88.71,,88.23
88.71,,88.23
88.71,,88.23
88.71,,88.23
88.71,,88.23
88.71,,88.23
88.71,,88.23
88.72,,88.23
88.72,,88.23
88.72,,88.23
88.72,,88.23
88.72,,88.23
88.72,,88.23
88.72,,88.23
88.72,,88.23
88.72,,88.23
88.72,,88.23
88.72,,88.23
88.72,,88.23
88.72,,88.23
88.72,,88.23
88.72,,88.23
88.72,,88.23
88.72,,88.23
88.72,,88.23
88.72,,88.23
88.73,,88.23
88.73,,88.23
88.73,,88.23
88.73,,88.23
88.73,,88.23
88.73,,88.23
88.73,,88.24
88.73,,88.24
88.73,,88.24
88.73,,88.24
88.73,,88.24
88.73,,88.24
88.73,,88.24
88.73,,88.24
88.73,,88.24
88.73,,88.24
88.73,,88.24
88.73,,88.24
88.74,,88.24
88.74,,88.24
88.74,,88.24
88.74,,88.24
88.74,,88.24
88.74,,88.24
88.74,,88.24
88.74,,88.24
88.74,,88.24
88.74,,88.24
88.74,,88.24
88.74,,88.24
88.74,,88.24
88.74,,88.24
88.74,,88.24
88.74,,88.24
88.74,,88.24
88.74,,88.24
88.74,,88.24
88.75,,88.24
88.75,,88.24
88.75,,88.24
88.75,,88.24
88.75,,88.24
88.75,,88.24
88.75,,88.24
88.75,,88.24
88.75,,88.24
88.75,,88.24
88.75,,88.25
88.75,,88.25
88.75,,88.25
88.75,,88.25
88.75,,88.25
88.75,,88.25
88.76,,88.25
88.76,,88.25
88.76,,88.25
88.76,,88.25
88.76,,88.25
88.76,,88.25
88.76,,88.25
88.76,,88.25
88.76,,88.25
88.76,,88.25
88.76,,88.25
88.76,,88.25
88.76,,88.25
88.76,,88.25
88.76,,88.25
88.76,,88.25
88.76,,88.25
88.76,,88.25
88.76,,88.25
88.77,,88.25
88.77,,88.25
88.77,,88.25
88.77,,88.25
88.77,,88.25
88.77,,88.25
88.77,,88.25
88.77,,88.25
88.77,,88.25
88.77,,88.25
88.77,,88.25
88.77,,88.25
88.77,,88.26
88.77,,88.26
88.77,,88.26
88.77,,88.26
88.77,,88.26
88.77,,88.26
88.77,,88.26
88.77,,88.26
88.77,,88.26
88.77,,88.26
88.77,,88.26
88.77,,88.26
88.77,,88.26
88.78,,88.26
88.78,,88.26
88.78,,88.26
88.78,,88.26
88.78,,88.26
88.78,,88.26
88.78,,88.26
88.78,,88.26
88.78,,88.26
88.78,,88.26
88.78,,88.26
88.79,,88.26
88.79,,88.26
88.79,,88.26
88.79,,88.26
88.79,,88.26
88.79,,88.26
88.79,,88.26
88.79,,88.26
88.79,,88.26
88.79,,88.26
88.79,,88.26
88.79,,88.26
88.79,,88.26
88.79,,88.26
88.79,,88.26
88.79,,88.26
88.79,,88.26
88.79,,88.26
88.8,,88.26
88.8,,88.26
88.8,,88.27
88.8,,88.27
88.8,,88.27
88.8,,88.27
88.8,,88.27
88.8,,88.27
88.8,,88.27
88.8,,88.27
88.8,,88.27
88.8,,88.27
88.8,,88.27
88.8,,88.27
88.8,,88.27
88.8,,88.27
88.8,,88.27
88.81,,88.27
88.81,,88.27
88.81,,88.27
88.81,,88.27
88.81,,88.27
88.81,,88.27
88.81,,88.27
88.81,,88.27
88.81,,88.27
88.81,,88.27
88.81,,88.27
88.81,,88.27
88.81,,88.27
88.81,,88.27
88.81,,88.27
88.81,,88.27
88.81,,88.27
88.81,,88.27
88.81,,88.28
88.81,,88.28
88.81,,88.28
88.81,,88.28
88.81,,88.28
88.81,,88.28
88.82,,88.28
88.82,,88.28
88.82,,88.28
88.82,,88.28
88.82,,88.28
88.82,,88.28
88.82,,88.28
88.82,,88.28
88.82,,88.28
88.82,,88.28
88.82,,88.28
88.82,,88.28
88.82,,88.28
88.82,,88.28
88.82,,88.28
88.82,,88.28
88.82,,88.28
88.82,,88.28
88.82,,88.28
88.82,,88.28
88.82,,88.28
88.82,,88.28
88.82,,88.28
88.82,,88.28
88.82,,88.29
88.83,,88.29
88.83,,88.29
88.83,,88.29
88.83,,88.29
88.83,,88.29
88.83,,88.29
88.83,,88.29
88.83,,88.29
88.83,,88.29
88.83,,88.29
88.83,,88.29
88.83,,88.29
88.83,,88.29
88.83,,88.29
88.83,,88.29
88.83,,88.29
88.83,,88.29
88.83,,88.29
88.83,,88.29
88.83,,88.29
88.83,,88.29
88.83,,88.29
88.83,,88.29
88.83,,88.29
88.83,,88.29
88.84,,88.29
88.84,,88.29
88.84,,88.29
88.84,,88.29
88.84,,88.29
88.84,,88.29
88.84,,88.29
88.84,,88.29
88.84,,88.29
88.84,,88.29
88.84,,88.29
88.84,,88.29
88.84,,88.29
88.84,,88.29
88.84,,88.29
88.84,,88.3
88.84,,88.3
88.85,,88.3
88.85,,88.3
88.85,,88.3
88.85,,88.3
88.85,,88.3
88.85,,88.3
88.85,,88.3
88.85,,88.3
88.85,,88.3
88.85,,88.3
88.85,,88.3
88.85,,88.3
88.85,,88.3
88.85,,88.3
88.85,,88.3
88.85,,88.3
88.85,,88.3
88.85,,88.3
88.85,,88.3
88.85,,88.3
88.85,,88.3
88.85,,88.3
88.85,,88.3
88.85,,88.3
88.85,,88.3
88.85,,88.3
88.86,,88.3
88.86,,88.31
88.86,,88.31
88.86,,88.31
88.86,,88.31
88.86,,88.31
88.86,,88.31
88.86,,88.31
88.86,,88.31
88.86,,88.31
88.86,,88.31
88.86,,88.31
88.86,,88.31
88.86,,88.31
88.86,,88.31
88.86,,88.31
88.86,,88.31
88.86,,88.31
88.86,,88.31
88.86,,88.31
88.86,,88.31
88.86,,88.31
88.86,,88.31
88.86,,88.31
88.86,,88.31
88.86,,88.31
88.86,,88.31
88.87,,88.31
88.87,,88.31
88.87,,88.31
88.87,,88.31
88.87,,88.31
88.87,,88.31
88.87,,88.31
88.87,,88.31
88.87,,88.31
88.87,,88.31
88.87,,88.31
88.87,,88.31
88.87,,88.31
88.87,,88.31
88.87,,88.31
88.87,,88.32
88.87,,88.32
88.87,,88.32
88.88,,88.32
88.88,,88.32
88.88,,88.32
88.88,,88.32
88.88,,88.32
88.88,,88.32
88.88,,88.32
88.88,,88.32
88.88,,88.32
88.88,,88.32
88.89,,88.32
88.89,,88.32
88.89,,88.32
88.89,,88.32
88.89,,88.32
88.89,,88.32
88.89,,88.32
88.89,,88.32
88.89,,88.32
88.89,,88.32
88.89,,88.32
88.89,,88.32
88.89,,88.32
88.89,,88.32
88.89,,88.32
88.89,,88.32
88.89,,88.32
88.89,,88.32
88.89,,88.32
88.89,,88.32
88.89,,88.32
88.89,,88.32
88.89,,88.32
88.89,,88.32
88.89,,88.33
88.89,,88.33
88.89,,88.33
88.89,,88.33
88.89,,88.33
88.89,,88.33
88.89,,88.33
88.89,,88.33
88.89,,88.33
88.89,,88.33
88.89,,88.33
88.89,,88.33
88.89,,88.33
88.89,,88.33
88.89,,88.33
88.89,,88.33
88.89,,88.33
88.89,,88.33
88.89,,88.33
88.89,,88.33
88.89,,88.33
88.9,,88.33
88.9,,88.33
88.9,,88.33
88.9,,88.33
88.9,,88.33
88.9,,88.33
88.9,,88.33
88.9,,88.33
88.9,,88.33
88.9,,88.33
88.9,,88.33
88.9,,88.33
88.9,,88.33
88.9,,88.33
88.9,,88.33
88.9,,88.34
88.91,,88.34
88.91,,88.34
88.91,,88.34
88.91,,88.34
88.91,,88.34
88.91,,88.34
88.91,,88.34
88.91,,88.34
88.91,,88.34
88.91,,88.34
88.91,,88.34
88.91,,88.34
88.91,,88.34
88.91,,88.34
88.91,,88.34
88.91,,88.34
88.91,,88.34
88.91,,88.34
88.91,,88.34
88.91,,88.34
88.91,,88.34
88.91,,88.34
88.91,,88.34
88.91,,88.34
88.91,,88.34
88.91,,88.34
88.92,,88.34
88.92,,88.34
88.92,,88.34
88.92,,88.34
88.92,,88.34
88.92,,88.34
88.92,,88.34
88.92,,88.34
88.92,,88.34
88.92,,88.34
88.92,,88.34
88.92,,88.34
88.92,,88.34
88.92,,88.34
88.92,,88.34
88.92,,88.34
88.92,,88.34
88.92,,88.34
88.92,,88.35
88.92,,88.35
88.92,,88.35
88.93,,88.35
88.93,,88.35
88.93,,88.35
88.93,,88.35
88.93,,88.35
88.93,,88.35
88.93,,88.35
88.93,,88.35
88.93,,88.35
88.93,,88.35
88.93,,88.35
88.93,,88.35
88.93,,88.35
88.93,,88.35
88.93,,88.35
88.93,,88.35
88.93,,88.35
88.93,,88.35
88.93,,88.35
88.93,,88.35
88.93,,88.35
88.93,,88.35
88.94,,88.35
88.94,,88.35
88.94,,88.35
88.94,,88.35
88.94,,88.35
88.94,,88.35
88.94,,88.35
88.94,,88.35
88.94,,88.35
88.94,,88.35
88.94,,88.35
88.94,,88.35
88.94,,88.36
88.94,,88.36
88.94,,88.36
88.94,,88.36
88.94,,88.36
88.94,,88.36
88.94,,88.36
88.95,,88.36
88.95,,88.36
88.95,,88.36
88.95,,88.36
88.95,,88.36
88.95,,88.36
88.95,,88.36
88.95,,88.36
88.95,,88.36
88.95,,88.36
88.95,,88.36
88.95,,88.36
88.95,,88.36
88.95,,88.36
88.96,,88.36
88.96,,88.36
88.96,,88.36
88.96,,88.36
88.96,,88.37
88.96,,88.37
88.96,,88.37
88.96,,88.37
88.96,,88.37
88.96,,88.37
88.96,,88.37
88.96,,88.37
88.96,,88.37
88.96,,88.37
88.96,,88.37
88.96,,88.37
88.96,,88.37
88.96,,88.37
88.96,,88.37
88.96,,88.37
88.96,,88.37
88.96,,88.37
88.96,,88.37
88.96,,88.37
88.96,,88.37
88.96,,88.37
88.96,,88.37
88.96,,88.37
88.96,,88.37
88.96,,88.37
88.97,,88.37
88.97,,88.38
88.97,,88.38
88.97,,88.38
88.97,,88.38
88.97,,88.38
88.97,,88.38
88.97,,88.38
88.97,,88.38
88.97,,88.38
88.97,,88.38
88.97,,88.38
88.97,,88.38
88.97,,88.38
88.97,,88.38
88.97,,88.38
88.97,,88.38
88.97,,88.38
88.97,,88.38
88.97,,88.38
88.97,,88.38
88.98,,88.38
88.98,,88.38
88.98,,88.38
88.98,,88.38
88.98,,88.38
88.98,,88.38
88.98,,88.39
88.98,,88.39
88.98,,88.39
88.98,,88.39
88.98,,88.39
88.98,,88.39
88.98,,88.39
88.98,,88.39
88.98,,88.39
88.98,,88.39
88.98,,88.39
88.98,,88.39
88.98,,88.39
88.98,,88.39
88.98,,88.39
88.99,,88.39
88.99,,88.39
88.99,,88.39
88.99,,88.39
88.99,,88.39
88.99,,88.39
88.99,,88.39
88.99,,88.39
88.99,,88.39
88.99,,88.39
88.99,,88.39
88.99,,88.39
88.99,,88.39
88.99,,88.39
88.99,,88.39
88.99,,88.39
89,,88.39
89,,88.39
89,,88.4
89,,88.4
89,,88.4
89,,88.4
89,,88.4
89,,88.4
89,,88.4
89,,88.4
89,,88.4
89,,88.4
89,,88.4
89,,88.4
89,,88.4
89,,88.4
89,,88.4
89,,88.4
89,,88.4
89,,88.4
89,,88.4
89,,88.4
89,,88.4
89,,88.4
89,,88.4
89,,88.4
89,,88.4
89,,88.4
89.01,,88.4
89.01,,88.4
89.01,,88.4
89.01,,88.4
89.01,,88.4
89.01,,88.4
89.01,,88.4
89.01,,88.4
89.01,,88.41
89.01,,88.41
89.01,,88.41
89.01,,88.41
89.01,,88.41
89.01,,88.41
89.01,,88.41
89.01,,88.41
89.01,,88.41
89.01,,88.41
89.02,,88.41
89.02,,88.41
89.02,,88.41
89.02,,88.41
89.02,,88.41
89.02,,88.41
89.02,,88.41
89.02,,88.41
89.02,,88.41
89.02,,88.41
89.02,,88.41
89.02,,88.41
89.02,,88.41
89.02,,88.41
89.02,,88.41
89.02,,88.41
89.02,,88.41
89.02,,88.41
89.03,,88.41
89.03,,88.41
89.03,,88.41
89.03,,88.41
89.03,,88.41
89.03,,88.41
89.03,,88.41
89.03,,88.41
89.03,,88.41
89.03,,88.41
89.03,,88.41
89.03,,88.41
89.03,,88.41
89.03,,88.41
89.03,,88.41
89.03,,88.41
89.03,,88.41
89.03,,88.41
89.03,,88.41
89.03,,88.41
89.03,,88.41
89.03,,88.41
89.03,,88.41
89.04,,88.41
89.04,,88.41
89.04,,88.41
89.04,,88.41
89.04,,88.41
89.04,,88.42
89.04,,88.42
89.04,,88.42
89.04,,88.42
89.04,,88.42
89.04,,88.42
89.04,,88.42
89.04,,88.42
89.04,,88.42
89.05,,88.42
89.05,,88.42
89.05,,88.42
89.05,,88.42
89.05,,88.42
89.05,,88.42
89.05,,88.42
89.05,,88.42
89.05,,88.42
89.05,,88.42
89.05,,88.42
89.05,,88.42
89.05,,88.42
89.05,,88.42
89.05,,88.42
89.05,,88.42
89.05,,88.42
89.05,,88.42
89.06,,88.42
89.06,,88.42
89.06,,88.42
89.06,,88.42
89.06,,88.42
89.06,,88.42
89.06,,88.42
89.06,,88.42
89.06,,88.42
89.06,,88.42
89.06,,88.42
89.06,,88.42
89.07,,88.42
89.07,,88.42
89.07,,88.42
89.07,,88.42
89.07,,88.42
89.07,,88.42
89.07,,88.42
89.07,,88.43
89.07,,88.43
89.07,,88.43
89.07,,88.43
89.07,,88.43
89.07,,88.43
89.07,,88.43
89.07,,88.43
89.07,,88.43
89.07,,88.43
89.07,,88.43
89.08,,88.43
89.08,,88.43
89.08,,88.43
89.08,,88.43
89.08,,88.43
89.08,,88.43
89.08,,88.43
89.08,,88.43
89.08,,88.43
89.08,,88.43
89.08,,88.43
89.08,,88.43
89.08,,88.43
89.08,,88.44
89.08,,88.44
89.08,,88.44
89.08,,88.44
89.08,,88.44
89.08,,88.44
89.08,,88.44
89.09,,88.44
89.09,,88.44
89.09,,88.44
89.09,,88.44
89.09,,88.44
89.09,,88.44
89.09,,88.44
89.09,,88.44
89.09,,88.44
89.09,,88.44
89.09,,88.44
89.09,,88.44
89.09,,88.44
89.09,,88.44
89.09,,88.44
89.09,,88.44
89.09,,88.44
89.1,,88.44
89.1,,88.44
89.1,,88.44
89.1,,88.45
89.1,,88.45
89.1,,88.45
89.1,,88.45
89.1,,88.45
89.1,,88.45
89.1,,88.45
89.1,,88.45
89.1,,88.45
89.1,,88.45
89.1,,88.45
89.11,,88.45
89.11,,88.45
89.11,,88.45
89.11,,88.45
89.11,,88.45
89.11,,88.45
89.11,,88.45
89.11,,88.45
89.11,,88.45
89.11,,88.45
89.11,,88.45
89.11,,88.45
89.11,,88.45
89.11,,88.45
89.11,,88.45
89.11,,88.45
89.11,,88.45
89.11,,88.45
89.11,,88.45
89.11,,88.45
89.12,,88.45
89.12,,88.46
89.12,,88.46
89.12,,88.46
89.12,,88.46
89.12,,88.46
89.12,,88.46
89.12,,88.46
89.12,,88.46
89.12,,88.46
89.12,,88.46
89.12,,88.46
89.12,,88.46
89.12,,88.46
89.12,,88.46
89.12,,88.46
89.12,,88.46
89.12,,88.46
89.12,,88.46
89.13,,88.46
89.13,,88.46
89.13,,88.46
89.13,,88.46
89.13,,88.46
89.13,,88.47
89.13,,88.47
89.13,,88.47
89.13,,88.47
89.13,,88.47
89.13,,88.47
89.13,,88.47
89.13,,88.47
89.13,,88.47
89.14,,88.47
89.14,,88.47
89.14,,88.47
89.14,,88.47
89.14,,88.47
89.14,,88.47
89.14,,88.47
89.14,,88.47
89.14,,88.47
89.14,,88.47
89.14,,88.47
89.14,,88.47
89.14,,88.47
89.14,,88.47
89.15,,88.47
89.15,,88.47
89.15,,88.48
89.15,,88.48
89.15,,88.48
89.15,,88.48
89.15,,88.48
89.15,,88.48
89.15,,88.48
89.15,,88.48
89.15,,88.48
89.15,,88.48
89.15,,88.48
89.15,,88.48
89.15,,88.48
89.15,,88.48
89.15,,88.48
89.15,,88.48
89.15,,88.48
89.15,,88.48
89.16,,88.48
89.16,,88.48
89.16,,88.48
89.16,,88.48
89.16,,88.48
89.16,,88.48
89.16,,88.48
89.16,,88.48
89.16,,88.49
89.16,,88.49
89.16,,88.49
89.16,,88.49
89.16,,88.49
89.16,,88.49
89.16,,88.49
89.16,,88.49
89.16,,88.49
89.16,,88.49
89.17,,88.49
89.17,,88.49
89.17,,88.49
89.17,,88.49
89.17,,88.49
89.17,,88.49
89.17,,88.49
89.18,,88.49
89.18,,88.49
89.18,,88.49
89.18,,88.49
89.18,,88.49
89.18,,88.49
89.18,,88.49
89.18,,88.49
89.18,,88.49
89.18,,88.49
89.18,,88.49
89.18,,88.49
89.18,,88.49
89.18,,88.49
89.18,,88.49
89.18,,88.49
89.18,,88.5
89.18,,88.5
89.18,,88.5
89.18,,88.5
89.18,,88.5
89.18,,88.5
89.18,,88.5
89.19,,88.5
89.19,,88.5
89.19,,88.5
89.19,,88.5
89.19,,88.5
89.19,,88.5
89.19,,88.5
89.19,,88.5
89.19,,88.5
89.19,,88.5
89.19,,88.5
89.19,,88.5
89.19,,88.5
89.19,,88.5
89.19,,88.5
89.19,,88.5
89.19,,88.5
89.19,,88.5
89.2,,88.5
89.2,,88.5
89.2,,88.5
89.2,,88.5
89.2,,88.5
89.2,,88.5
89.2,,88.5
89.2,,88.5
89.2,,88.5
89.2,,88.5
89.2,,88.5
89.2,,88.5
89.2,,88.5
89.2,,88.51
89.2,,88.51
89.2,,88.51
89.2,,88.51
89.21,,88.51
89.21,,88.51
89.21,,88.51
89.21,,88.51
89.21,,88.51
89.21,,88.51
89.21,,88.51
89.21,,88.51
89.21,,88.51
89.21,,88.51
89.22,,88.51
89.22,,88.51
89.22,,88.51
89.22,,88.51
89.22,,88.51
89.22,,88.51
89.22,,88.51
89.22,,88.51
89.22,,88.51
89.22,,88.51
89.22,,88.51
89.22,,88.51
89.22,,88.51
89.23,,88.51
89.23,,88.51
89.23,,88.51
89.23,,88.51
89.23,,88.51
89.23,,88.52
89.23,,88.52
89.23,,88.52
89.23,,88.52
89.23,,88.52
89.24,,88.52
89.24,,88.52
89.24,,88.52
89.24,,88.52
89.24,,88.52
89.24,,88.52
89.24,,88.52
89.24,,88.52
89.24,,88.52
89.24,,88.52
89.24,,88.52
89.24,,88.52
89.24,,88.52
89.24,,88.52
89.24,,88.52
89.24,,88.52
89.25,,88.52
89.25,,88.52
89.25,,88.52
89.25,,88.52
89.25,,88.52
89.25,,88.52
89.25,,88.52
89.25,,88.52
89.25,,88.53
89.25,,88.53
89.25,,88.53
89.25,,88.53
89.25,,88.53
89.25,,88.53
89.25,,88.53
89.25,,88.53
89.25,,88.53
89.25,,88.53
89.25,,88.53
89.25,,88.53
89.25,,88.53
89.26,,88.53
89.26,,88.53
89.26,,88.53
89.26,,88.53
89.26,,88.53
89.26,,88.53
89.26,,88.53
89.26,,88.53
89.26,,88.53
89.26,,88.53
89.26,,88.53
89.26,,88.53
89.27,,88.53
89.27,,88.53
89.27,,88.53
89.27,,88.53
89.27,,88.53
89.27,,88.53
89.27,,88.53
89.27,,88.53
89.27,,88.54
89.27,,88.54
89.27,,88.54
89.27,,88.54
89.27,,88.54
89.27,,88.54
89.28,,88.54
89.28,,88.54
89.28,,88.54
89.28,,88.54
89.28,,88.54
89.28,,88.54
89.28,,88.54
89.28,,88.54
89.28,,88.54
89.28,,88.54
89.29,,88.54
89.29,,88.54
89.29,,88.54
89.29,,88.54
89.29,,88.54
89.29,,88.54
89.29,,88.54
89.29,,88.54
89.29,,88.54
89.29,,88.54
89.29,,88.54
89.29,,88.54
89.29,,88.54
89.29,,88.54
89.29,,88.54
89.29,,88.54
89.29,,88.54
89.29,,88.54
89.29,,88.54
89.3,,88.54
89.3,,88.55
89.3,,88.55
89.3,,88.55
89.3,,88.55
89.3,,88.55
89.3,,88.55
89.3,,88.55
89.3,,88.55
89.3,,88.55
89.3,,88.55
89.3,,88.55
89.3,,88.55
89.3,,88.55
89.31,,88.55
89.31,,88.55
89.31,,88.55
89.31,,88.55
89.31,,88.55
89.31,,88.55
89.31,,88.55
89.31,,88.55
89.31,,88.55
89.31,,88.55
89.31,,88.55
89.31,,88.55
89.31,,88.55
89.31,,88.55
89.31,,88.55
89.31,,88.55
89.31,,88.55
89.31,,88.55
89.32,,88.55
89.32,,88.55
89.32,,88.55
89.32,,88.55
89.32,,88.55
89.32,,88.56
89.32,,88.56
89.32,,88.56
89.32,,88.56
89.32,,88.56
89.32,,88.56
89.32,,88.56
89.32,,88.56
89.32,,88.56
89.32,,88.56
89.32,,88.56
89.32,,88.56
89.32,,88.56
89.32,,88.56
89.32,,88.56
89.32,,88.56
89.32,,88.56
89.32,,88.56
89.32,,88.56
89.32,,88.56
89.32,,88.56
89.32,,88.56
89.32,,88.56
89.32,,88.56
89.32,,88.56
89.32,,88.56
89.33,,88.56
89.33,,88.57
89.33,,88.57
89.33,,88.57
89.33,,88.57
89.33,,88.57
89.33,,88.57
89.33,,88.57
89.33,,88.57
89.33,,88.57
89.33,,88.57
89.33,,88.57
89.33,,88.57
89.34,,88.57
89.34,,88.57
89.34,,88.57
89.34,,88.57
89.34,,88.57
89.34,,88.57
89.34,,88.57
89.34,,88.57
89.34,,88.57
89.34,,88.57
89.34,,88.57
89.34,,88.57
89.34,,88.57
89.34,,88.57
89.34,,88.57
89.34,,88.57
89.34,,88.57
89.35,,88.57
89.35,,88.57
89.35,,88.57
89.35,,88.57
89.35,,88.57
89.35,,88.57
89.35,,88.57
89.35,,88.57
89.35,,88.57
89.35,,88.57
89.35,,88.57
89.35,,88.57
89.35,,88.57
89.36,,88.57
89.36,,88.57
89.36,,88.57
89.36,,88.57
89.36,,88.57
89.36,,88.57
89.36,,88.57
89.36,,88.58
89.36,,88.58
89.36,,88.58
89.36,,88.58
