,len,species,positive,abslen
27,-3237.0,C. elegans,False,3237.0
28,13608430.0,C. elegans,True,13608430.0
29,-4992.0,C. elegans,False,4992.0
30,-2975.0,C. elegans,False,2975.0
31,-5218.0,C. elegans,False,5218.0
32,-1490.0,C. elegans,False,1490.0
33,-1075.0,C. elegans,False,1075.0
34,-1400.0,C. elegans,False,1400.0
35,-8419.0,C. elegans,False,8419.0
36,-1091.0,C. elegans,False,1091.0
37,-1061.0,C. elegans,False,1061.0
38,-1204.0,C. elegans,False,1204.0
39,-1276.0,C. elegans,False,1276.0
40,-1127.0,C. elegans,False,1127.0
41,-1944.0,C. elegans,False,1944.0
42,-1855.0,C. elegans,False,1855.0
43,-2055.0,C. elegans,False,2055.0
44,1186.0,C. elegans,True,1186.0
45,-1921.0,C. elegans,False,1921.0
46,-2416.0,C. elegans,False,2416.0
47,-2037.0,C. elegans,False,2037.0
48,-4806.0,C. elegans,False,4806.0
49,-5165.0,C. elegans,False,5165.0
50,-1165.0,C. elegans,False,1165.0
51,-3531.0,C. elegans,False,3531.0
52,3532.0,C. elegans,True,3532.0
53,-3610.0,C. elegans,False,3610.0
54,3409.0,C. elegans,True,3409.0
55,-1197.0,C. elegans,False,1197.0
56,-1349.0,C. elegans,False,1349.0
57,-2827.0,C. elegans,False,2827.0
58,-8386.0,C. elegans,False,8386.0
59,-3384.0,C. elegans,False,3384.0
60,-9708.0,C. elegans,False,9708.0
61,-9415.0,C. elegans,False,9415.0
62,-3023.0,C. elegans,False,3023.0
63,-10777.0,C. elegans,False,10777.0
64,-1287.0,C. elegans,False,1287.0
65,5684.0,C. elegans,True,5684.0
66,-6842.0,C. elegans,False,6842.0
67,-11345.0,C. elegans,False,11345.0
68,-8152.0,C. elegans,False,8152.0
69,-7416.0,C. elegans,False,7416.0
70,-1321.0,C. elegans,False,1321.0
71,-1527.0,C. elegans,False,1527.0
72,1362.0,C. elegans,True,1362.0
73,-1017.0,C. elegans,False,1017.0
74,-3192.0,C. elegans,False,3192.0
75,-4900.0,C. elegans,False,4900.0
76,-6723.0,C. elegans,False,6723.0
77,-1359.0,C. elegans,False,1359.0
78,-2538.0,C. elegans,False,2538.0
79,-3493.0,C. elegans,False,3493.0
80,-1592.0,C. elegans,False,1592.0
81,-3564.0,C. elegans,False,3564.0
82,-1884.0,C. elegans,False,1884.0
83,-1817.0,C. elegans,False,1817.0
84,-1294.0,C. elegans,False,1294.0
85,-6576.0,C. elegans,False,6576.0
86,2543.0,C. elegans,True,2543.0
87,-2944.0,C. elegans,False,2944.0
88,-4041.0,C. elegans,False,4041.0
89,-4352.0,C. elegans,False,4352.0
90,-1579.0,C. elegans,False,1579.0
91,-5425.0,C. elegans,False,5425.0
92,-3234.0,C. elegans,False,3234.0
93,258809.0,C. elegans,True,258809.0
94,388264.0,C. elegans,True,388264.0
95,-1801.0,C. elegans,False,1801.0
96,1166.0,C. elegans,True,1166.0
97,-8025.0,C. elegans,False,8025.0
98,-1912.0,C. elegans,False,1912.0
99,-1566.0,C. elegans,False,1566.0
100,-2261.0,C. elegans,False,2261.0
101,-1646.0,C. elegans,False,1646.0
102,3112.0,C. elegans,True,3112.0
103,-3634.0,C. elegans,False,3634.0
104,-1489.0,C. elegans,False,1489.0
105,-1370.0,C. elegans,False,1370.0
106,22653.0,C. elegans,True,22653.0
107,20266.0,C. elegans,True,20266.0
108,-12223.0,C. elegans,False,12223.0
109,5384.0,C. elegans,True,5384.0
110,-1154.0,C. elegans,False,1154.0
111,-2634.0,C. elegans,False,2634.0
112,-1149.0,C. elegans,False,1149.0
113,-1603.0,C. elegans,False,1603.0
114,-2053.0,C. elegans,False,2053.0
115,-2261.0,C. elegans,False,2261.0
116,-1410.0,C. elegans,False,1410.0
117,9739854.0,C. elegans,True,9739854.0
118,-9744382.0,C. elegans,False,9744382.0
119,-9298.0,C. elegans,False,9298.0
120,-2819.0,C. elegans,False,2819.0
121,-5395.0,C. elegans,False,5395.0
122,-2162.0,C. elegans,False,2162.0
123,-5198.0,C. elegans,False,5198.0
124,-2600.0,C. elegans,False,2600.0
125,-2375.0,C. elegans,False,2375.0
126,-3560.0,C. elegans,False,3560.0
127,-7481.0,C. elegans,False,7481.0
128,-4642.0,C. elegans,False,4642.0
129,1305.0,C. elegans,True,1305.0
130,-1414.0,C. elegans,False,1414.0
131,108984.0,C. elegans,True,108984.0
132,-2555.0,C. elegans,False,2555.0
133,1143790.0,C. elegans,True,1143790.0
134,-1258644.0,C. elegans,False,1258644.0
135,-1800739.0,C. elegans,False,1800739.0
136,1796647.0,C. elegans,True,1796647.0
137,3044.0,C. elegans,True,3044.0
138,-1989.0,C. elegans,False,1989.0
139,-3805.0,C. elegans,False,3805.0
140,-2865.0,C. elegans,False,2865.0
141,-2035.0,C. elegans,False,2035.0
142,-1850.0,C. elegans,False,1850.0
143,-2401.0,C. elegans,False,2401.0
144,-1495.0,C. elegans,False,1495.0
145,-3033.0,C. elegans,False,3033.0
146,-1694.0,C. elegans,False,1694.0
147,-4091.0,C. elegans,False,4091.0
148,-1203.0,C. elegans,False,1203.0
149,-1496.0,C. elegans,False,1496.0
150,-1522.0,C. elegans,False,1522.0
151,1303.0,C. elegans,True,1303.0
152,-2115.0,C. elegans,False,2115.0
153,-2160.0,C. elegans,False,2160.0
154,-2159.0,C. elegans,False,2159.0
155,-2032.0,C. elegans,False,2032.0
156,-1078.0,C. elegans,False,1078.0
157,-1056.0,C. elegans,False,1056.0
158,-1190.0,C. elegans,False,1190.0
159,-2362.0,C. elegans,False,2362.0
160,-2908.0,C. elegans,False,2908.0
161,-7235.0,C. elegans,False,7235.0
162,1829.0,C. elegans,True,1829.0
163,-1350.0,C. elegans,False,1350.0
164,28814.0,C. elegans,True,28814.0
165,-6306.0,C. elegans,False,6306.0
166,2431.0,C. elegans,True,2431.0
167,-5379.0,C. elegans,False,5379.0
168,-5331.0,C. elegans,False,5331.0
169,-2265.0,C. elegans,False,2265.0
170,1326.0,C. elegans,True,1326.0
171,-2158.0,C. elegans,False,2158.0
172,-5250.0,C. elegans,False,5250.0
173,-1141.0,C. elegans,False,1141.0
174,-2531.0,C. elegans,False,2531.0
175,-2436.0,C. elegans,False,2436.0
176,-2210.0,C. elegans,False,2210.0
177,-3562.0,C. elegans,False,3562.0
178,-13196.0,C. elegans,False,13196.0
179,-2145.0,C. elegans,False,2145.0
180,-2019.0,C. elegans,False,2019.0
181,-1765.0,C. elegans,False,1765.0
182,-1238.0,C. elegans,False,1238.0
183,-2958.0,C. elegans,False,2958.0
184,-2854.0,C. elegans,False,2854.0
185,-2451.0,C. elegans,False,2451.0
186,-1426.0,C. elegans,False,1426.0
187,-22037.0,C. elegans,False,22037.0
188,-1259.0,C. elegans,False,1259.0
189,-4043.0,C. elegans,False,4043.0
190,-3384.0,C. elegans,False,3384.0
191,-1820.0,C. elegans,False,1820.0
192,-10539.0,C. elegans,False,10539.0
193,-10540.0,C. elegans,False,10540.0
194,-1797.0,C. elegans,False,1797.0
195,-1165.0,C. elegans,False,1165.0
196,-2118.0,C. elegans,False,2118.0
197,-1547.0,C. elegans,False,1547.0
198,-2517.0,C. elegans,False,2517.0
199,1241.0,C. elegans,True,1241.0
200,-2283.0,C. elegans,False,2283.0
201,-1576.0,C. elegans,False,1576.0
202,-3236.0,C. elegans,False,3236.0
203,-2726.0,C. elegans,False,2726.0
204,1926.0,C. elegans,True,1926.0
205,3069.0,C. elegans,True,3069.0
206,-6511.0,C. elegans,False,6511.0
207,-7195.0,C. elegans,False,7195.0
208,-1667.0,C. elegans,False,1667.0
209,7233.0,C. elegans,True,7233.0
210,-2722.0,C. elegans,False,2722.0
211,-2702.0,C. elegans,False,2702.0
212,-4800.0,C. elegans,False,4800.0
213,-7203.0,C. elegans,False,7203.0
214,-7197.0,C. elegans,False,7197.0
215,-2435.0,C. elegans,False,2435.0
216,-1815.0,C. elegans,False,1815.0
217,-2030.0,C. elegans,False,2030.0
218,-1750.0,C. elegans,False,1750.0
219,-3373.0,C. elegans,False,3373.0
220,-3093.0,C. elegans,False,3093.0
221,-3754.0,C. elegans,False,3754.0
222,-2463.0,C. elegans,False,2463.0
223,-2438.0,C. elegans,False,2438.0
224,-1502.0,C. elegans,False,1502.0
225,205048.0,C. elegans,True,205048.0
226,8206057.0,C. elegans,True,8206057.0
227,-8418341.0,C. elegans,False,8418341.0
228,-2946.0,C. elegans,False,2946.0
229,-1079.0,C. elegans,False,1079.0
230,-1290.0,C. elegans,False,1290.0
231,-8570.0,C. elegans,False,8570.0
232,-7000.0,C. elegans,False,7000.0
233,-7321.0,C. elegans,False,7321.0
234,-8195.0,C. elegans,False,8195.0
235,-1358.0,C. elegans,False,1358.0
236,-1689.0,C. elegans,False,1689.0
237,-1781.0,C. elegans,False,1781.0
238,-7091.0,C. elegans,False,7091.0
239,1392.0,C. elegans,True,1392.0
240,-1644.0,C. elegans,False,1644.0
241,-9207083.0,C. elegans,False,9207083.0
242,-3186.0,C. elegans,False,3186.0
243,-1273.0,C. elegans,False,1273.0
244,-7619.0,C. elegans,False,7619.0
245,-2988.0,C. elegans,False,2988.0
246,-2475.0,C. elegans,False,2475.0
247,-3233.0,C. elegans,False,3233.0
248,-5485.0,C. elegans,False,5485.0
249,-1319.0,C. elegans,False,1319.0
250,2010.0,C. elegans,True,2010.0
251,-1880.0,C. elegans,False,1880.0
252,-1898.0,C. elegans,False,1898.0
253,-2828.0,C. elegans,False,2828.0
254,-3188.0,C. elegans,False,3188.0
255,-4737.0,C. elegans,False,4737.0
256,-3465.0,C. elegans,False,3465.0
257,-4797.0,C. elegans,False,4797.0
258,-3927.0,C. elegans,False,3927.0
259,-4486.0,C. elegans,False,4486.0
260,-5086.0,C. elegans,False,5086.0
261,-1913.0,C. elegans,False,1913.0
262,-4075.0,C. elegans,False,4075.0
263,-14329.0,C. elegans,False,14329.0
264,-15566.0,C. elegans,False,15566.0
265,-1460.0,C. elegans,False,1460.0
266,-2188.0,C. elegans,False,2188.0
267,-1548.0,C. elegans,False,1548.0
268,-1676.0,C. elegans,False,1676.0
269,-1543.0,C. elegans,False,1543.0
270,-1602.0,C. elegans,False,1602.0
271,5824.0,C. elegans,True,5824.0
272,-1067.0,C. elegans,False,1067.0
273,-1014.0,C. elegans,False,1014.0
274,-4022.0,C. elegans,False,4022.0
275,-1420.0,C. elegans,False,1420.0
276,-5159.0,C. elegans,False,5159.0
277,-5487.0,C. elegans,False,5487.0
278,-5486.0,C. elegans,False,5486.0
279,-5649.0,C. elegans,False,5649.0
280,-1162.0,C. elegans,False,1162.0
281,2852326.0,C. elegans,True,2852326.0
282,12051816.0,C. elegans,True,12051816.0
283,-1620.0,C. elegans,False,1620.0
284,-1406.0,C. elegans,False,1406.0
285,-1415.0,C. elegans,False,1415.0
286,-1592.0,C. elegans,False,1592.0
287,-1209.0,C. elegans,False,1209.0
288,1083137.0,C. elegans,True,1083137.0
289,1095199.0,C. elegans,True,1095199.0
290,-1139.0,C. elegans,False,1139.0
291,597008.0,C. elegans,True,597008.0
292,-2260.0,C. elegans,False,2260.0
293,597037.0,C. elegans,True,597037.0
294,-16860.0,C. elegans,False,16860.0
295,-1072.0,C. elegans,False,1072.0
296,-3167.0,C. elegans,False,3167.0
297,-4518.0,C. elegans,False,4518.0
298,7574143.0,C. elegans,True,7574143.0
299,-1943.0,C. elegans,False,1943.0
300,-3146.0,C. elegans,False,3146.0
301,-1637.0,C. elegans,False,1637.0
302,-3008.0,C. elegans,False,3008.0
303,-8758.0,C. elegans,False,8758.0
304,-3013.0,C. elegans,False,3013.0
305,-1357.0,C. elegans,False,1357.0
306,-1416.0,C. elegans,False,1416.0
307,-1887.0,C. elegans,False,1887.0
308,-1484.0,C. elegans,False,1484.0
309,-1464.0,C. elegans,False,1464.0
310,-3846.0,C. elegans,False,3846.0
311,-3883.0,C. elegans,False,3883.0
312,-3019.0,C. elegans,False,3019.0
313,-3254.0,C. elegans,False,3254.0
314,-1449.0,C. elegans,False,1449.0
315,-7806.0,C. elegans,False,7806.0
316,8371.0,C. elegans,True,8371.0
317,-2616.0,C. elegans,False,2616.0
318,-5197.0,C. elegans,False,5197.0
319,-5879.0,C. elegans,False,5879.0
320,-2516.0,C. elegans,False,2516.0
321,-4269.0,C. elegans,False,4269.0
322,-3184.0,C. elegans,False,3184.0
323,-3338.0,C. elegans,False,3338.0
324,-1527.0,C. elegans,False,1527.0
325,-2545.0,C. elegans,False,2545.0
326,-2448.0,C. elegans,False,2448.0
327,-1879.0,C. elegans,False,1879.0
328,10439937.0,C. elegans,True,10439937.0
329,-10443866.0,C. elegans,False,10443866.0
330,-3325.0,C. elegans,False,3325.0
331,328260.0,C. elegans,True,328260.0
332,310337.0,C. elegans,True,310337.0
333,-1672.0,C. elegans,False,1672.0
334,-1214.0,C. elegans,False,1214.0
335,-6630.0,C. elegans,False,6630.0
336,-3332.0,C. elegans,False,3332.0
337,-3609.0,C. elegans,False,3609.0
338,-1631.0,C. elegans,False,1631.0
339,-3479.0,C. elegans,False,3479.0
340,-1263.0,C. elegans,False,1263.0
341,-1641.0,C. elegans,False,1641.0
342,-2459.0,C. elegans,False,2459.0
343,-6516285.0,C. elegans,False,6516285.0
344,6512829.0,C. elegans,True,6512829.0
345,6514155.0,C. elegans,True,6514155.0
346,-116096.0,C. elegans,False,116096.0
347,115033.0,C. elegans,True,115033.0
348,-3448.0,C. elegans,False,3448.0
349,-3608.0,C. elegans,False,3608.0
350,-1850.0,C. elegans,False,1850.0
351,-5513.0,C. elegans,False,5513.0
352,-3519.0,C. elegans,False,3519.0
353,1195.0,C. elegans,True,1195.0
354,-4702.0,C. elegans,False,4702.0
355,-3981.0,C. elegans,False,3981.0
356,-1866.0,C. elegans,False,1866.0
357,-2344.0,C. elegans,False,2344.0
358,-3160.0,C. elegans,False,3160.0
359,-4488.0,C. elegans,False,4488.0
360,-2950.0,C. elegans,False,2950.0
361,-6964.0,C. elegans,False,6964.0
362,-1815.0,C. elegans,False,1815.0
363,-1612.0,C. elegans,False,1612.0
364,1613.0,C. elegans,True,1613.0
365,-8957.0,C. elegans,False,8957.0
366,-2142.0,C. elegans,False,2142.0
367,-8953.0,C. elegans,False,8953.0
368,-1057.0,C. elegans,False,1057.0
369,-6366.0,C. elegans,False,6366.0
370,-3364.0,C. elegans,False,3364.0
371,-7198.0,C. elegans,False,7198.0
372,-7196.0,C. elegans,False,7196.0
373,-7197.0,C. elegans,False,7197.0
374,-7196.0,C. elegans,False,7196.0
375,-7197.0,C. elegans,False,7197.0
376,-7196.0,C. elegans,False,7196.0
377,-7196.0,C. elegans,False,7196.0
378,-7197.0,C. elegans,False,7197.0
379,-7196.0,C. elegans,False,7196.0
380,-7196.0,C. elegans,False,7196.0
381,-7198.0,C. elegans,False,7198.0
382,-7196.0,C. elegans,False,7196.0
383,-7198.0,C. elegans,False,7198.0
384,-7196.0,C. elegans,False,7196.0
385,-7195.0,C. elegans,False,7195.0
386,-7198.0,C. elegans,False,7198.0
387,-7197.0,C. elegans,False,7197.0
388,-7197.0,C. elegans,False,7197.0
389,-7196.0,C. elegans,False,7196.0
390,-7401.0,C. elegans,False,7401.0
391,-7196.0,C. elegans,False,7196.0
392,-7196.0,C. elegans,False,7196.0
393,-7198.0,C. elegans,False,7198.0
394,-7195.0,C. elegans,False,7195.0
395,-7197.0,C. elegans,False,7197.0
396,-7196.0,C. elegans,False,7196.0
397,-7195.0,C. elegans,False,7195.0
398,-7227.0,C. elegans,False,7227.0
399,-7196.0,C. elegans,False,7196.0
400,-7197.0,C. elegans,False,7197.0
401,-7196.0,C. elegans,False,7196.0
402,-7197.0,C. elegans,False,7197.0
403,-7198.0,C. elegans,False,7198.0
404,-7196.0,C. elegans,False,7196.0
405,-7198.0,C. elegans,False,7198.0
406,-3841.0,C. elegans,False,3841.0
407,-3165.0,C. elegans,False,3165.0
408,-1059.0,C. elegans,False,1059.0
409,-3299.0,C. elegans,False,3299.0
410,-2131.0,C. elegans,False,2131.0
411,-2778.0,C. elegans,False,2778.0
412,-4121.0,C. elegans,False,4121.0
413,-2551.0,C. elegans,False,2551.0
414,-6025.0,C. elegans,False,6025.0
415,-6709.0,C. elegans,False,6709.0
416,5025.0,C. elegans,True,5025.0
417,1078.0,C. elegans,True,1078.0
418,-1275.0,C. elegans,False,1275.0
419,-1406.0,C. elegans,False,1406.0
420,3936053.0,C. elegans,True,3936053.0
421,-3937664.0,C. elegans,False,3937664.0
422,-1281.0,C. elegans,False,1281.0
423,-1650.0,C. elegans,False,1650.0
424,-2543.0,C. elegans,False,2543.0
425,-1588.0,C. elegans,False,1588.0
426,-2846.0,C. elegans,False,2846.0
427,-4445.0,C. elegans,False,4445.0
428,1522.0,C. elegans,True,1522.0
429,-1993.0,C. elegans,False,1993.0
430,-2589.0,C. elegans,False,2589.0
431,2047.0,C. elegans,True,2047.0
432,-3231.0,C. elegans,False,3231.0
433,-1427.0,C. elegans,False,1427.0
434,1405.0,C. elegans,True,1405.0
435,-8083.0,C. elegans,False,8083.0
436,-3244.0,C. elegans,False,3244.0
437,-2863.0,C. elegans,False,2863.0
438,-1973.0,C. elegans,False,1973.0
439,-2172.0,C. elegans,False,2172.0
440,-1585.0,C. elegans,False,1585.0
441,-3186.0,C. elegans,False,3186.0
442,-1838.0,C. elegans,False,1838.0
443,-3365.0,C. elegans,False,3365.0
444,-2651.0,C. elegans,False,2651.0
445,-2841.0,C. elegans,False,2841.0
446,-7581.0,C. elegans,False,7581.0
447,-4150.0,C. elegans,False,4150.0
448,-3543.0,C. elegans,False,3543.0
449,-2450.0,C. elegans,False,2450.0
450,1049.0,C. elegans,True,1049.0
451,-5754.0,C. elegans,False,5754.0
452,-4953.0,C. elegans,False,4953.0
453,-1535.0,C. elegans,False,1535.0
454,-1811.0,C. elegans,False,1811.0
455,-1243.0,C. elegans,False,1243.0
456,-4272.0,C. elegans,False,4272.0
457,-2874.0,C. elegans,False,2874.0
458,-2402.0,C. elegans,False,2402.0
459,-4566.0,C. elegans,False,4566.0
460,-4590.0,C. elegans,False,4590.0
461,-1865.0,C. elegans,False,1865.0
462,-3913.0,C. elegans,False,3913.0
463,-6848.0,C. elegans,False,6848.0
464,-2996.0,C. elegans,False,2996.0
465,-3156.0,C. elegans,False,3156.0
466,-4217.0,C. elegans,False,4217.0
467,-3268.0,C. elegans,False,3268.0
468,-5751.0,C. elegans,False,5751.0
469,1141.0,C. elegans,True,1141.0
470,-4007.0,C. elegans,False,4007.0
471,39060.0,C. elegans,True,39060.0
472,2733.0,C. elegans,True,2733.0
473,-2061.0,C. elegans,False,2061.0
474,-2267.0,C. elegans,False,2267.0
475,-2232.0,C. elegans,False,2232.0
476,-5262.0,C. elegans,False,5262.0
477,-4929.0,C. elegans,False,4929.0
478,-23732.0,C. elegans,False,23732.0
479,-2413.0,C. elegans,False,2413.0
480,11374.0,C. elegans,True,11374.0
481,-2593.0,C. elegans,False,2593.0
482,-2006.0,C. elegans,False,2006.0
483,-2507.0,C. elegans,False,2507.0
484,-1179.0,C. elegans,False,1179.0
485,-2879.0,C. elegans,False,2879.0
486,-4925.0,C. elegans,False,4925.0
487,3511.0,C. elegans,True,3511.0
488,-6671.0,C. elegans,False,6671.0
489,-1367.0,C. elegans,False,1367.0
490,-2239.0,C. elegans,False,2239.0
491,-8991.0,C. elegans,False,8991.0
492,-3143.0,C. elegans,False,3143.0
493,-3195.0,C. elegans,False,3195.0
494,-16815.0,C. elegans,False,16815.0
495,-2336.0,C. elegans,False,2336.0
496,-3488.0,C. elegans,False,3488.0
497,-4047.0,C. elegans,False,4047.0
498,-3158.0,C. elegans,False,3158.0
499,-1363.0,C. elegans,False,1363.0
500,-2922.0,C. elegans,False,2922.0
501,-7061.0,C. elegans,False,7061.0
502,-7102.0,C. elegans,False,7102.0
503,-6862.0,C. elegans,False,6862.0
504,-3149.0,C. elegans,False,3149.0
505,-3922.0,C. elegans,False,3922.0
506,2917.0,C. elegans,True,2917.0
507,1645.0,C. elegans,True,1645.0
508,-3865.0,C. elegans,False,3865.0
509,-2120.0,C. elegans,False,2120.0
510,-2959.0,C. elegans,False,2959.0
511,-1086.0,C. elegans,False,1086.0
512,-5093.0,C. elegans,False,5093.0
513,-1127.0,C. elegans,False,1127.0
514,-1345.0,C. elegans,False,1345.0
515,-3605.0,C. elegans,False,3605.0
516,-1162.0,C. elegans,False,1162.0
517,-3549.0,C. elegans,False,3549.0
518,-3764.0,C. elegans,False,3764.0
519,-3431.0,C. elegans,False,3431.0
520,-2525.0,C. elegans,False,2525.0
521,-2773.0,C. elegans,False,2773.0
522,-1525.0,C. elegans,False,1525.0
523,-2764.0,C. elegans,False,2764.0
524,9858714.0,C. elegans,True,9858714.0
525,9909135.0,C. elegans,True,9909135.0
526,-7889.0,C. elegans,False,7889.0
527,-1250.0,C. elegans,False,1250.0
528,-6175.0,C. elegans,False,6175.0
529,-2966.0,C. elegans,False,2966.0
530,-4305.0,C. elegans,False,4305.0
531,-8314.0,C. elegans,False,8314.0
532,-1616.0,C. elegans,False,1616.0
533,-2491.0,C. elegans,False,2491.0
534,-2385.0,C. elegans,False,2385.0
535,-2569.0,C. elegans,False,2569.0
536,-2388.0,C. elegans,False,2388.0
537,-2543.0,C. elegans,False,2543.0
538,-7194.0,C. elegans,False,7194.0
539,-7196.0,C. elegans,False,7196.0
540,-7197.0,C. elegans,False,7197.0
541,-7195.0,C. elegans,False,7195.0
542,-7194.0,C. elegans,False,7194.0
543,-7196.0,C. elegans,False,7196.0
544,-7196.0,C. elegans,False,7196.0
545,-7197.0,C. elegans,False,7197.0
546,-7196.0,C. elegans,False,7196.0
547,-7607.0,C. elegans,False,7607.0
548,-7196.0,C. elegans,False,7196.0
549,-7198.0,C. elegans,False,7198.0
550,-7287.0,C. elegans,False,7287.0
551,-7197.0,C. elegans,False,7197.0
552,-2597.0,C. elegans,False,2597.0
553,-7197.0,C. elegans,False,7197.0
554,-7196.0,C. elegans,False,7196.0
555,-7197.0,C. elegans,False,7197.0
556,-7196.0,C. elegans,False,7196.0
557,12938950.0,C. elegans,True,12938950.0
558,7065.0,C. elegans,True,7065.0
559,-7214.0,C. elegans,False,7214.0
560,-3548.0,C. elegans,False,3548.0
561,-3570.0,C. elegans,False,3570.0
562,1518386.0,C. elegans,True,1518386.0
563,-3453.0,C. elegans,False,3453.0
564,1521718.0,C. elegans,True,1521718.0
565,-1323.0,C. elegans,False,1323.0
566,2693.0,C. elegans,True,2693.0
567,5609.0,C. elegans,True,5609.0
568,-2469.0,C. elegans,False,2469.0
569,-2025.0,C. elegans,False,2025.0
570,-2461.0,C. elegans,False,2461.0
571,-1224.0,C. elegans,False,1224.0
572,-2676.0,C. elegans,False,2676.0
573,-2069.0,C. elegans,False,2069.0
574,-1281.0,C. elegans,False,1281.0
575,-2204.0,C. elegans,False,2204.0
576,-2784.0,C. elegans,False,2784.0
577,-5185.0,C. elegans,False,5185.0
578,-5045.0,C. elegans,False,5045.0
579,-4878.0,C. elegans,False,4878.0
580,-4876.0,C. elegans,False,4876.0
581,-5217.0,C. elegans,False,5217.0
582,-4879.0,C. elegans,False,4879.0
583,-1296.0,C. elegans,False,1296.0
584,-3622.0,C. elegans,False,3622.0
585,-3602.0,C. elegans,False,3602.0
586,-3458.0,C. elegans,False,3458.0
587,-1837.0,C. elegans,False,1837.0
588,-2034.0,C. elegans,False,2034.0
589,-2205.0,C. elegans,False,2205.0
590,-2525.0,C. elegans,False,2525.0
591,-1375.0,C. elegans,False,1375.0
592,-1102.0,C. elegans,False,1102.0
593,-1361.0,C. elegans,False,1361.0
594,1649.0,C. elegans,True,1649.0
595,-1109.0,C. elegans,False,1109.0
596,-1620.0,C. elegans,False,1620.0
597,-1272.0,C. elegans,False,1272.0
598,-1264.0,C. elegans,False,1264.0
599,-2049.0,C. elegans,False,2049.0
600,-5985.0,C. elegans,False,5985.0
601,-2920.0,C. elegans,False,2920.0
602,-4369.0,C. elegans,False,4369.0
603,-7414.0,C. elegans,False,7414.0
604,-1405.0,C. elegans,False,1405.0
605,-1822.0,C. elegans,False,1822.0
606,-3718.0,C. elegans,False,3718.0
607,-3615.0,C. elegans,False,3615.0
608,-3008.0,C. elegans,False,3008.0
609,-3013.0,C. elegans,False,3013.0
610,-2912.0,C. elegans,False,2912.0
611,-1353.0,C. elegans,False,1353.0
612,-1687.0,C. elegans,False,1687.0
613,-1149.0,C. elegans,False,1149.0
614,-1697.0,C. elegans,False,1697.0
615,-1217.0,C. elegans,False,1217.0
616,-2210.0,C. elegans,False,2210.0
617,4602.0,C. elegans,True,4602.0
618,-6049.0,C. elegans,False,6049.0
619,1752.0,C. elegans,True,1752.0
620,-1191.0,C. elegans,False,1191.0
621,-3958.0,C. elegans,False,3958.0
622,-5059.0,C. elegans,False,5059.0
623,-6043.0,C. elegans,False,6043.0
624,-5208.0,C. elegans,False,5208.0
625,-4051.0,C. elegans,False,4051.0
626,-2742.0,C. elegans,False,2742.0
627,-2727.0,C. elegans,False,2727.0
628,-1421.0,C. elegans,False,1421.0
629,-2906.0,C. elegans,False,2906.0
630,-1509.0,C. elegans,False,1509.0
631,1735.0,C. elegans,True,1735.0
632,-2001.0,C. elegans,False,2001.0
633,-12866.0,C. elegans,False,12866.0
634,-2829.0,C. elegans,False,2829.0
635,-3486.0,C. elegans,False,3486.0
636,-3670.0,C. elegans,False,3670.0
637,-1323.0,C. elegans,False,1323.0
638,-3399.0,C. elegans,False,3399.0
639,-1246.0,C. elegans,False,1246.0
640,-1262.0,C. elegans,False,1262.0
641,-2639.0,C. elegans,False,2639.0
642,-4528.0,C. elegans,False,4528.0
643,1485.0,C. elegans,True,1485.0
644,1671.0,C. elegans,True,1671.0
645,1636.0,C. elegans,True,1636.0
646,-4350.0,C. elegans,False,4350.0
647,-3287.0,C. elegans,False,3287.0
648,-3288.0,C. elegans,False,3288.0
649,-3288.0,C. elegans,False,3288.0
650,-1334.0,C. elegans,False,1334.0
651,-4177.0,C. elegans,False,4177.0
652,-2068.0,C. elegans,False,2068.0
653,-3251.0,C. elegans,False,3251.0
654,-2204.0,C. elegans,False,2204.0
655,-2233.0,C. elegans,False,2233.0
656,1051.0,C. elegans,True,1051.0
657,-2396.0,C. elegans,False,2396.0
658,-4104.0,C. elegans,False,4104.0
659,-3159.0,C. elegans,False,3159.0
660,-2331.0,C. elegans,False,2331.0
661,-3312.0,C. elegans,False,3312.0
662,-1001.0,C. elegans,False,1001.0
663,-1630.0,C. elegans,False,1630.0
664,-1179.0,C. elegans,False,1179.0
665,-4455.0,C. elegans,False,4455.0
666,-5760.0,C. elegans,False,5760.0
667,-8376.0,C. elegans,False,8376.0
668,-8447.0,C. elegans,False,8447.0
669,-6121.0,C. elegans,False,6121.0
670,-4197.0,C. elegans,False,4197.0
671,-1609.0,C. elegans,False,1609.0
672,-2758.0,C. elegans,False,2758.0
673,-3373.0,C. elegans,False,3373.0
674,-1745.0,C. elegans,False,1745.0
675,-3287.0,C. elegans,False,3287.0
676,-3288.0,C. elegans,False,3288.0
677,-2705.0,C. elegans,False,2705.0
678,1226.0,C. elegans,True,1226.0
679,-5162862.0,C. elegans,False,5162862.0
680,5159889.0,C. elegans,True,5159889.0
681,5969.0,C. elegans,True,5969.0
682,-4072.0,C. elegans,False,4072.0
683,-2157.0,C. elegans,False,2157.0
684,-3206.0,C. elegans,False,3206.0
685,-1126.0,C. elegans,False,1126.0
686,-3266.0,C. elegans,False,3266.0
687,-1309.0,C. elegans,False,1309.0
688,-1322.0,C. elegans,False,1322.0
689,-1128.0,C. elegans,False,1128.0
690,-1408.0,C. elegans,False,1408.0
691,-2608.0,C. elegans,False,2608.0
692,-5804.0,C. elegans,False,5804.0
693,-2863.0,C. elegans,False,2863.0
